Transaction Date,index yield,Whether stock selection date,Date of selection,Stock Selection Results,Shareholding,buy-in date,position yield,position yield_timing,Strategy Funding Curve,Strategy Funding Curve_timing,index
2008-6-18,0.052271096,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,0.032931942,0,0.611088657,0.715864811,0.639905445
2008-6-19,-0.072942262,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,-0.095805964,0,0.55254272,0.715864811,0.593229295
2008-6-20,0.027619109,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,-0.020987311,0,0.540946334,0.715864811,0.60961376
2008-6-23,-0.020960322,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,-0.029289244,0,0.525102425,0.715864811,0.596836059
2008-6-24,0.022215532,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,0.022099753,0,0.536707059,0.715864811,0.610095089
2008-6-25,0.041242391,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,0.060497321,0,0.569176398,0.715864811,0.63525687
2008-6-26,0.003828876,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,0.031887019,0,0.587325737,0.715864811,0.637689189
2008-6-27,-0.055315323,FALSE,2008-5-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,-0.066906615,0,0.54802976,0.715864811,0.602415206
2008-6-30,-0.008593689,TRUE,2008-5-30,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,宝光股份(sh600379) 凤竹纺织(sh600493) 宁波富邦(sh600768) 博盈投资(sz000760) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 晶源电子(sz002049) 得润电子(sz002055) 新嘉联(sz002188) ,2008-6-2,-0.01623365,0,0.539133237,0.715864811,0.597238237
2008-7-1,-0.033479952,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.009687978,0,0.533910126,0.715864811,0.577242729
2008-7-2,0.000463246,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.010855024,0,0.539705733,0.715864811,0.577510135
2008-7-3,0.022599644,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.035407175,0,0.558815189,0.715864811,0.590561658
2008-7-4,-0.0067956,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.006987165,0,0.554910655,0.715864811,0.586548438
2008-7-7,0.051392308,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.052410152,0,0.583993607,0.715864811,0.616692516
2008-7-8,0.006618657,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.009086301,0,0.589299949,0.715864811,0.620774192
2008-7-9,0.039040747,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.027288729,0,0.605381195,0.715864811,0.64500968
2008-7-10,-0.013730751,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.020693068,0,0.592854001,0.715864811,0.636153213
2008-7-11,-0.006802904,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.004065443,0,0.590443787,0.715864811,0.631825523
2008-7-14,0.007574065,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.027835852,0,0.606879293,0.715864811,0.636611011
2008-7-15,-0.041295487,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.034320137,0,0.586051112,0.715864811,0.610321849
2008-7-16,-0.037637838,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.050002978,0,0.556746811,0.715864811,0.587350654
2008-7-17,-0.010026952,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.001021606,0,0.557315587,0.715864811,0.581461317
2008-7-18,0.035830571,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.035828025,0,0.577283104,0.715864811,0.602295408
2008-7-21,0.033951823,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.034453881,0,0.597172747,0.715864811,0.622744435
2008-7-22,-0.002167603,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.009668656,0,0.602946605,0.715864811,0.621394573
2008-7-23,-0.007374154,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.016500736,0,0.592997542,0.715864811,0.616812313
2008-7-24,0.03261518,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.024566306,0,0.607565301,0.715864811,0.636929758
2008-7-25,-0.012816724,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.00389144,0,0.605200998,0.715864811,0.628766405
2008-7-28,0.00736595,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,0.021112033,0,0.617978021,0.715864811,0.633397867
2008-7-29,-0.01865005,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.010447066,0,0.611521964,0.715864811,0.621584965
2008-7-30,-0.007313388,FALSE,2008-6-30,,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.008226817,0,0.606491085,0.715864811,0.617039073
2008-7-31,-0.02744784,TRUE,2008-6-30,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,宝光股份(sh600379) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 武汉塑料(sz000665) 博盈投资(sz000760) 华润锦华(sz000810) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-7-1,-0.0398671,0,0.582312044,0.715864811,0.600102684
2008-8-1,0.012683542,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.034326782,0,0.602300943,0.715864811,0.607714112
2008-8-4,-0.023810278,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.020792119,0,0.58977783,0.715864811,0.59324427
2008-8-5,-0.025267295,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.020123155,0,0.577909639,0.715864811,0.578254591
2008-8-6,0.006884739,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.010699646,0,0.584093068,0.715864811,0.582235723
2008-8-7,-0.000459273,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.006011286,0,0.580581917,0.715864811,0.581968318
2008-8-8,-0.047411448,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.077832007,0,0.535394062,0.715864811,0.554376357
2008-8-11,-0.051959127,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.093385816,0,0.48539585,0.715864811,0.525571445
2008-8-12,-0.005148953,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.008511026,0,0.481264634,0.715864811,0.522865303
2008-8-13,0.000208661,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.003033656,0,0.479804642,0.715864811,0.522974404
2008-8-14,-0.000474502,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.020057797,0,0.489428466,0.715864811,0.522726252
2008-8-15,0.001682007,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.008409276,0,0.493544205,0.715864811,0.523605481
2008-8-18,-0.054836944,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.073902465,0,0.457070072,0.715864811,0.494892557
2008-8-19,0.015159505,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.023281694,0,0.467711438,0.715864811,0.502394883
2008-8-20,0.078549013,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.075263594,0,0.502913082,0.715864811,0.541857505
2008-8-21,-0.035121243,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.030215223,0,0.487717451,0.715864811,0.522826796
2008-8-22,-0.015978036,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.013696671,0,0.494397556,0.715864811,0.514473051
2008-8-25,-0.001821259,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.016269472,0,0.502441144,0.715864811,0.513536062
2008-8-26,-0.028751744,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.027835892,0,0.488455246,0.715864811,0.498771005
2008-8-27,-0.002676354,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.008709136,0,0.492709269,0.715864811,0.497436117
2008-8-28,0.00454997,FALSE,2008-7-31,,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,-0.009565045,0,0.487996483,0.715864811,0.499699436
2008-8-29,0.023875473,TRUE,2008-7-31,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,旭光股份(sh600353) 凤竹纺织(sh600493) 联环药业(sh600513) 宁波富邦(sh600768) 金德发展(sz000639) 华润锦华(sz000810) 江苏琼花(sz002002) 飞亚股份(sz002042) 晶源电子(sz002049) 新嘉联(sz002188) ,2008-8-1,0.025477072,0,0.500429205,0.715864811,0.511629996
2008-9-1,-0.034482614,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,-0.018447737,0,0.491197418,0.715864811,0.493987657
2008-9-2,-0.010289411,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,0.004082013,0,0.493202492,0.715864811,0.488904814
2008-9-3,-0.017261673,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,-0.022746876,0,0.481983676,0.715864811,0.480465499
2008-9-4,0.002310816,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,0.004267763,0,0.484040668,0.715864811,0.481575767
2008-9-5,-0.030082402,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,-0.030593968,0,0.469231943,0.715864811,0.467088811
2008-9-8,-0.026064495,FALSE,2008-8-29,,凤竹纺织(sh600493) 联环药业(sh600513) 华阳科技(sh600532) 天目药业(sh600671) 金德发展(sz000639) 华润锦华(sz000810) 京新药业(sz002020) 飞亚股份(sz002042) 广东鸿图(sz002101) 沧州明珠(sz002108) ,2008-9-1,-0.042996203,0,0.449056752,0.715864811,0.454914377
